Type,SKU,Name,Description,Regular price,Categories,Images,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
simple,TAFS0001,"Tapa ciega redonda blanca de 5""*","TAPA CIEGA REDONDA BLANCA DE 5""*",25.35,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0003,Tapa ciega ds10 4 barrenos*,TAPA CIEGA DS10 4 BARRENOS*,26.25,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0004,Tapas p/duplex marca anclo,TAPAS P/DUPLEX MARCA ANCLO,26.67,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0005,Tapa ciega de10 plastica fse,TAPA CIEGA DE10 PLASTICA FSE,14.77,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0006,Tapa duplex di23 1 barreno*,TAPA DUPLEX DI23 1 BARRENO*,30.66,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0007,Tapa duplex ds23 4 barrenos*,TAPA DUPLEX DS23 4 BARRENOS*,29.1,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0008,Tapa para contacto redondo di21 37mm 4torn**,TAPA PARA CONTACTO REDONDO DI21 37MM 4TORN**,27.6,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0009,Tapa para contacto redondo ds22 37mm 4torn**,TAPA PARA CONTACTO REDONDO DS22 37MM 4TORN**,0.0,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0010,Tapa ciega tipo fs 2x4 plateada,TAPA CIEGA TIPO FS 2X4 PLATEADA,8.4,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0011,"Tapa ciega plastica blanca circular 5""","TAPA CIEGA PLASTICA BLANCA CIRCULAR 5""",,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0014,Tapa para contacto redondo ds21 37mm 4torn*,TAPA PARA CONTACTO REDONDO DS21 37MM 4TORN*,27.6,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAFS0100,Tapa para lluvia,TAPA PARA LLUVIA,173.67,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAPO0002,"Tapon fs galv 3/4""*","TAPON FS GALV 3/4""*",13.87,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAPO0003,"Tapon fs galv 1""*","TAPON FS GALV 1""*",13.88,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TAQU0015,"Taquete barrenancla adi 1/4""","TAQUETE BARRENANCLA ADI 1/4""",2.97,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,,,,,
simple,TAQU0029,"Taquete arpon aa 3/8"" x  3""","TAQUETE ARPON AA 3/8"" X  3""",8.07,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,,,,,
simple,TAQU0031,"Taquete arpon aa 3/8"" x 5""","TAQUETE ARPON AA 3/8"" X 5""",11.03,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,,,,,
simple,TAQU0084,Taquete mariposa 1/4,TAQUETE MARIPOSA 1/4,8.01,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,,,,,
simple,TAQU0094,Taquete tablaroca metal c/t tqz 8 t,TAQUETE TABLAROCA METAL C/T TQZ 8 T,5.21,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,,,,,
simple,TAQU0095,Taquete tablaroca metal c/t tqz 6 t,TAQUETE TABLAROCA METAL C/T TQZ 6 T,2.94,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,,,,,
simple,TECL0115,Luminaria high bay LED 100W 100/227V,LUMINARIA HIGH BAY LED 100W 100/227V,1431.15,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0004,Reflector LED RGB 100W rzh-100W-rg tecnoled,REFLECTOR LED RGB 100W RZH-100W-RG TECNOLED,1187.07,ILUMINACIÓN > Exterior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0005,Reflector iinterior susp/sobrep100w100-277v10000lm 100ufoled,REFLECTOR IINTERIOR SUSP/SOBREP100W100-277V10000LM 100UFOLED,1612.5,ILUMINACIÓN > Exterior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0064,Campana industrial cwg 6000 LM 6500K,CAMPANA INDUSTRIAL CWG 6000 LM 6500K,459.045,ILUMINACIÓN > Industrial / Comercial,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0065,Panel LED 36W 60x60 4100°k 85-265V mlpah60x60*,PANEL LED 36W 60X60 4100°K 85-265V MLPAH60X60*,651.0,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0066,Panel LED 40W 60x60 6500K 100-240V 40bkled65mva*,PANEL LED 40W 60X60 6500K 100-240V 40BKLED65MVA*,333.62055,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0075,Downlight 12W 3500K 85-265V mldl12wwtbc satin*,DOWNLIGHT 12W 3500K 85-265V MLDL12WWTBC SATIN*,119.5,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECN0076,Dowlight 12W 6500°k dlm'pdl 12bb*,DOWLIGHT 12W 6500°K DLM'PDL 12BB*,119.5,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECNO0001,"Higibay cw-100W 6500K 12,000 LM 100-240V","HIGIBAY CW-100W 6500K 12,000 LM 100-240V",603.09,ILUMINACIÓN > Industrial / Comercial,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECNO0002,"Wallpack 80/100/120W-3cct 6500K 5000K 4000k15,000LM 100-305V","WALLPACK 80/100/120W-3CCT 6500K 5000K 4000K15,000Lm 100-305V",2059.05,ILUMINACIÓN > Exterior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TECNO0003,"Reflector ml-rpz-500W 6500K 55,000 LM 85-305V","REFLECTOR ML-RPZ-500W 6500K 55,000 Lm 85-305V",3582.015,ILUMINACIÓN > Exterior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,TERM0001,Termo 500 manga termo con tractil cal 3/0-500,TERMO 500 MANGA TERMO CON TRACTIL CAL 3/0-500,0.0,MATERIAL ELÉCTRICO > Canalización,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,TERM2,Termocontractil termofil 600V 2 riser,TERMOCONTRACTIL TERMOFIL 600V 2 RISER,72.0,MATERIAL ELÉCTRICO > Canalización,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,TERM500,Manga termocontractil tramo 122 33/8 cal 500,MANGA TERMOCONTRACTIL TRAMO 122 33/8 CAL 500,150.0,MATERIAL ELÉCTRICO > Canalización,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,TERM630,Termocontractil 1.2 mts 6-3/0,TERMOCONTRACTIL 1.2 MTS 6-3/0,354.687,MATERIAL ELÉCTRICO > Canalización,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,TERMI001,Termocontractil negro de 1,TERMOCONTRACTIL NEGRO DE 1,60.435,MATERIAL ELÉCTRICO > Canalización,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,TEY130,Interruptor 1x30 amp 480V g.e. tey130,INTERRUPTOR 1X30 AMP 480V G.E. TEY130,464.63,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TEY340,Interruptor 3x40 amp 480V g.e. tey131*,INTERRUPTOR 3X40 AMP 480V G.E. TEY131*,9905.63,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TGCR0003,"Tub galv c/rosca y cople 1""*","TUB GALV C/ROSCA Y COPLE 1""*",318.9,MATERIAL ELÉCTRICO > Canalización,https://www.pefsa.com.mx/cdn/shop/products/argos-cople-roscado-pared-gruesa.jpg,,,,,
simple,TGCR0006,"Tub galv c/rosca y cople 2""*","TUB GALV C/ROSCA Y COPLE 2""*",788.6835,MATERIAL ELÉCTRICO > Canalización,https://www.pefsa.com.mx/cdn/shop/products/argos-cople-roscado-pared-gruesa.jpg,,,,,
simple,TGCR0007,"Tub galv c/rosca y cople 2 1/2""*","TUB GALV C/ROSCA Y COPLE 2 1/2""*",,MATERIAL ELÉCTRICO > Canalización,https://www.pefsa.com.mx/cdn/shop/products/argos-cople-roscado-pared-gruesa.jpg,,,,,
simple,TGCR0008,"Tub galv c/rosca y cople 3""*","TUB GALV C/ROSCA Y COPLE 3""*",1983.08,MATERIAL ELÉCTRICO > Canalización,https://www.pefsa.com.mx/cdn/shop/products/argos-cople-roscado-pared-gruesa.jpg,,,,,
simple,TGSR0003,"Tub galv sin rosca 1""*","TUB GALV SIN ROSCA 1""*",234.48,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TGSR0006,"Tub galv sin rosca 2""*","TUB GALV SIN ROSCA 2""*",456.12,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TGSR0007,"Tub galv sin rosca 2 1/2""*","TUB GALV SIN ROSCA 2 1/2""*",866.43,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TGSR0008,"Tub galv sin rosca 3""*","TUB GALV SIN ROSCA 3""*",1097.64,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TGSRA0001,Tub galv sin rosca etiqueta azul 1/2,TUB GALV SIN ROSCA ETIQUETA AZUL 1/2,86.175,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,THBR0001,Tornillo hexagonal bronce silicio 1*,TORNILLO HEXAGONAL BRONCE SILICIO 1*,29.63,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THBR0002,Tornillo hexagonal bronce silicio 3/8 x 1*,TORNILLO HEXAGONAL BRONCE SILICIO 3/8 X 1*,29.63,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THBR0003,"Tornillo hexagonal bronce silicio 3/8 x 1 1/2""*","TORNILLO HEXAGONAL BRONCE SILICIO 3/8 X 1 1/2""*",29.63,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THBR0004,"Tornillo hexagonal bronce silicio 1/2"" x 1*","TORNILLO HEXAGONAL BRONCE SILICIO 1/2"" X 1*",29.63,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THBR0005,"Tornillo hexagonal bronce silicio 1/2 x 2""*","TORNILLO HEXAGONAL BRONCE SILICIO 1/2 X 2""*",29.63,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THBR0006,Tornillo hexagonal bronce silicio 3/8 x 2 1/2,TORNILLO HEXAGONAL BRONCE SILICIO 3/8 X 2 1/2,,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THBR0007,"Tornillo hexagonal bronce silicio 1/2 x 3""*","TORNILLO HEXAGONAL BRONCE SILICIO 1/2 X 3""*",29.63,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,THIN0001,Thinener cope estandar,THINENER COPE ESTANDAR,,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOAC0010,"Tornillo acero inoxiidable 1/2"" x 2 1/2""*","TORNILLO ACERO INOXIIDABLE 1/2"" X 2 1/2""*",26.72,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOAC0012,"Tornillo acero inoxidable 1/2"" x 1 1/2""*","TORNILLO ACERO INOXIDABLE 1/2"" X 1 1/2""*",22.5,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOAM0001,Tope amarillo cal 12-10*,TOPE AMARILLO CAL 12-10*,1.79,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,,,,,
simple,TOAZ0001,Tope azul cal 16-14*,TOPE AZUL CAL 16-14*,1.19,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,,,,,
simple,TOBR0003,Tornillo bronce al silicio 3/8  x 1 1/2,TORNILLO BRONCE AL SILICIO 3/8  X 1 1/2,81.3,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOBR0007,"Tornillo bronce al silicio 1/2"" x 1 1/2""","TORNILLO BRONCE AL SILICIO 1/2"" X 1 1/2""",50.0,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOBR0009,"Tornillo bronce al silicio 1/2"" x 2""","TORNILLO BRONCE AL SILICIO 1/2"" X 2""",80.57,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOBR0010,"Tornillo bronce al silicio 1/2"" x 2 1/2""","TORNILLO BRONCE AL SILICIO 1/2"" X 2 1/2""",120.32,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOBR0019,"Tornillo bronce al silicio 1/4 x 1/2""*","TORNILLO BRONCE AL SILICIO 1/4 X 1/2""*",24.735,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0003,Tope cañon corto cal. 8*,TOPE CAÑON CORTO CAL. 8*,28.41,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0004,Tope cañon corto cal. 6*,TOPE CAÑON CORTO CAL. 6*,27.71,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0005,Tope cañon corto cal 4*,TOPE CAÑON CORTO CAL 4*,29.57,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0006,Tope cañon corto cal. 2*,TOPE CAÑON CORTO CAL. 2*,38.93,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0011,Tope cañon corto cal. 250*,TOPE CAÑON CORTO CAL. 250*,117.36,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0012,Tope cañon corto cal. 350*,TOPE CAÑON CORTO CAL. 350*,163.01,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCC0013,Tope cañon corto cal. 500*,TOPE CAÑON CORTO CAL. 500*,278.87,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCL0003,Tope cañon largo cal 8*,TOPE CAÑON LARGO CAL 8*,28.89,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCL0004,Tope cañon largo cal 6*,TOPE CAÑON LARGO CAL 6*,32.6,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCL0005,Tope cañon largo cal 4*,TOPE CAÑON LARGO CAL 4*,38.84,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCL0006,Tope cañon largo cal. 2*,TOPE CAÑON LARGO CAL. 2*,28.94,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOCL0011,Tope cañon largo cal 250*,TOPE CAÑON LARGO CAL 250*,167.43,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0004,"Tornillo cab hexa 1/4"" x 1 1/2""","TORNILLO CAB HEXA 1/4"" X 1 1/2""",1.73,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0005,"Tornillo cab hexa 1/4"" x 2""","TORNILLO CAB HEXA 1/4"" X 2""",2.21,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0006,"Tornillo cab hexa 1/4"" x 2 1/2**","TORNILLO CAB HEXA 1/4"" X 2 1/2**",2.57,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0020,"Tornillo cab hexa3/8"" x 1 1/2""*","TORNILLO CAB HEXA3/8"" X 1 1/2""*",4.07,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0022,Tornillo cab hexa 3/8 x 2 1/2,TORNILLO CAB HEXA 3/8 X 2 1/2,4.515,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0024,"Tornillo cab hexa 3/8"" x 4""*","TORNILLO CAB HEXA 3/8"" X 4""*",8.19,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0029,"Tornillo cab hexa 1/2"" x 2 1/2""*","TORNILLO CAB HEXA 1/2"" X 2 1/2""*",11.49,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOHE0030,"Tornillo cab hexa 1/2"" x 3""*","TORNILLO CAB HEXA 1/2"" X 3""*",13.56,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TOOLS0001,Pinza pela cable ponchadora hsd1,PINZA PELA CABLE PONCHADORA HSD1,270.26,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,TORB0001,"Kit tuerca, arandela, plana y presion","KIT TUERCA, ARANDELA, PLANA Y PRESION",120.645,FERRETERÍA > Ferretería general,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,TORB0002,Tornillo boton inox  38 3/8x1,TORNILLO BOTON INOX  38 3/8X1,,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TORB001,Tornillo boton inox t304 3/8x1/2 15h,TORNILLO BOTON INOX T304 3/8X1/2 15H,,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41WfZ6VYM0L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TORO0001,Tope rojo cal 18-22*,TOPE ROJO CAL 18-22*,1.11,FERRETERÍA > Ferretería general,https://m.media-amazon.com/images/I/31+KoxHRn2L._AC_.jpg,,,,,
simple,TPVC0003,"Tubo PVC t. pesado 1""*","TUBO PVC T. PESADO 1""*",12.53,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TPVC0006,"Tubo PVC t. pesado 2""*","TUBO PVC T. PESADO 2""*",33.24,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TPVC0007,"Tubo PVC t. pesado 2 1/2""*","TUBO PVC T. PESADO 2 1/2""*",48.95,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TPVC0008,"Tubo PVC t. pesado 3""*","TUBO PVC T. PESADO 3""*",59.12,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TPVC0009,"Tubo PVC t. pesado 4""*","TUBO PVC T. PESADO 4""*",81.48,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,TR0415,Tapa fs 4x2 RAWELT,TAPA FS 4X2 RAWELT,51.525,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,TRANS0001,Trasnformador seco 15 KVA 440-220/127V sqd,TRASNFORMADOR SECO 15 KVA 440-220/127V SQD,47826.735,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRANS0002,Trasnformador seco 15 KVA 480/460/440-220/127 hammont el1a00,TRASNFORMADOR SECO 15 KVA 480/460/440-220/127 HAMMONT EL1A00,26915.22,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRANS0003,Trasnformador seco 30 KVA 480-220V hammont,TRASNFORMADOR SECO 30 KVA 480-220V HAMMONT,27496.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRANS0004,Trasnformador seco 75 KVA 440-220V delta estrella zetrak,TRASNFORMADOR SECO 75 KVA 440-220V DELTA ESTRELLA ZETRAK,38016.86,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRANS0005,Tasnformador seco 75 KVA 480/460/440-220/127V delta estrella,TASNFORMADOR SECO 75 KVA 480/460/440-220/127V DELTA ESTRELLA,,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRI0001,Tripie universal,TRIPIE UNIVERSAL,2592.0,FERRETERÍA > Medición y trazo,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRIP0001,Triplay de pino 16mm,TRIPLAY DE PINO 16MM,930.885,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,TRSE0004,Transf seco 3f 15KVA 480/440-220y/127V,TRANSF SECO 3F 15KVA 480/440-220Y/127V,1437.9,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,TUAC0001,"Tuerca hexagonal acero inox 1/2""*","TUERCA HEXAGONAL ACERO INOX 1/2""*",7.33,FERRETERÍA > Ferretería general,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,TUBO0001,"Tubo flexible mex lt 1""","TUBO FLEXIBLE MEX LT 1""",,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
